8.889091028733104|-22.437985131126606|-65.6835696568743
9.18586360791439|-21.993666155972054|-65.97666351591218
9.188641695636518|-22.450149198965455|-65.54855544778303
9.646358142341187|-22.55796935709754|-65.25261499050264
9.14432552686986|-21.94893860858572|-66.03601983034186
9.0492731858887|-22.138887693431364|-65.8982604877879
9.426607087571773|-22.13604481206983|-65.74091150547495
9.51127479858034|-22.209664600017824|-65.63571488237325
9.378485261257685|-22.39643914242947|-65.51861658100235
9.371239895579842|-22.146212980639636|-65.75525279088905
9.696243689336798|-22.010174540988075|-65.74002565729445
9.213213784856933|-21.974430820327676|-65.98301308898765
9.58615598320318|-22.56220687548043|-65.27475441834936
9.349195720635336|-21.99006900582937|-65.91027654496013
9.45863995619394|-22.376615738466224|-65.50281910397422
9.672571332082217|-22.602978319208905|-65.19927721925862
9.640699772677346|-22.291250867755807|-65.50340214949813
9.288962469828789|-22.02784941091355|-65.90088090673369
9.21112539465074|-22.115352073617096|-65.85229859811271
9.380733105538125|-22.255964942702477|-65.64880296973881
9.09578008455775|-22.296820824240953|-65.7309554728266
9.830738250617125|-22.08239654315619|-65.61319115562091
8.914313316317859|-22.09464303286197|-65.99564010391278
8.895836145713702|-22.30542102826851|-65.80539317560407
9.17708688889177|-21.66963229242388|-66.28267817799848
9.279341361564887|-22.106688545193734|-65.83142070669757
9.409698742157483|-21.83773075100589|-66.02593380779874
9.53864550802847|-22.47579868594933|-65.37585688999339
8.982226671856154|-22.1131135103485|-65.95026559721538
9.341066241582476|-22.16252922725467|-65.75295984911361
9.514882507321774|-22.178937795817433|-65.66275924953612
9.48584529430013|-22.039263809847913|-65.80536987104236
9.594486571883674|-22.191696560735938|-65.61620962659532
9.273737445663649|-21.968797483055848|-65.96246654092619
9.60149096981154|-22.058088197246892|-65.7373414287848
9.088817068137487|-22.366459760679742|-65.6685932634299
9.569244872590467|-22.685685677095492|-65.16682637257014
9.54962954621098|-21.845290359050903|-65.95774893013602
9.443297172958863|-22.24362541444977|-65.63344868728628
9.404451507501728|-22.358280707443708|-65.54315978791492
9.430031198066521|-22.108881999532507|-65.76474083028492
9.362826701677896|-22.27113566462018|-65.6423021517176
9.524469579478781|-21.68500475649079|-66.11755287900881
9.485006809461867|-22.72345371061888|-65.16761948616026
9.367849142442727|-22.375377081962927|-65.54282318950428
9.238203537366916|-22.295614557166115|-65.67235692968126
9.122172506557925|-21.743551301649628|-66.23714606610451
9.431908533098106|-22.48644334453039|-65.41175045320284
9.419774584451874|-22.120996241315883|-65.75788040348222
9.495900181588729|-21.926952297281552|-65.90543507538143
8.989985722019819|-22.539075218910206|-65.54737225439027
9.54319687428681|-21.801560413688126|-66.0011673990983
9.28614224927468|-22.15082338092515|-65.78732335573903
10.021676836913835|-22.336301326020585|-65.29226901797867
9.235231124842343|-22.14327035520431|-65.81600495115725
9.25628211373824|-22.803774130691192|-65.18884267026066
10.593701486738839|-22.205476908441895|-65.14821246119773
9.223049692582922|-21.82624429966515|-66.11705658196233
9.141775533264063|-21.88918621551172|-66.09290206638615
9.211255811118821|-22.03468726699783|-65.92758930113537
9.161816606605543|-21.90629581774542|-66.06843653976566
9.56118059869901|-22.363626775480984|-65.47066782164214
8.967279116991667|-21.2535456832107|-66.75979554693292
8.947121585226515|-22.333159426904615|-65.75834243119213
10.247718281186021|-21.673307669924935|-65.79955590588116
9.699008603450865|-21.874696415733993|-65.86439502517655
9.228502066189508|-22.0726458572241|-65.88482380306303
9.323081071188392|-22.450133946520573|-65.49197766464121
10.562681749236953|-22.60833145995178|-64.79248714094854
9.18363099097476|-21.847409135212438|-66.1141278605655
9.429254601530422|-22.11005294351687|-65.76398532669533
9.388867277086977|-22.25000527963298|-65.65087992210674
9.325813973853117|-21.772522931685028|-66.12294012463377
9.321897013270604|-22.27168791681972|-65.65924050830013
9.155215647670216|-22.117471625055018|-65.87392182079223
10.4924074026923|-21.828585375756255|-65.54177094371654
9.510451741784582|-22.08718259982133|-65.7500819178734
9.157050800211358|-22.029325706669894|-65.95554072616812
9.293253068998046|-22.882661582896375|-65.09942547494042
9.682488133288734|-22.273174957509777|-65.50188680659714
9.30666085933975|-22.011780119115784|-65.90829585691233
9.509947608681731|-22.074217682149534|-65.76236367423236
8.751719557394862|-22.059605071609543|-66.09502114180624
10.475128493672427|-22.137197181830803|-65.2668801425195
9.510054907027754|-22.252238608205978|-65.59659116667717
9.71993327065471|-22.493638598315425|-65.2804187141735
9.596802470791447|-22.197285380362118|-65.60999937573735
9.533085972404118|-22.088927106907818|-65.7386000244527
9.19013903813491|-22.38884817707846|-65.60533555447424
9.350213102297857|-21.76260283877583|-66.12161623009176
9.443803629886611|-22.13597219705744|-65.73355593671357
9.348891102920117|-22.03033731405993|-65.87288023581192
9.960952952098712|-22.41346842906894|-65.24808830907982
9.282455447776877|-21.796305747009708|-66.11948725120655
9.364190065646977|-21.92818356444897|-65.96146226446506
9.265383342209264|-22.14756510552228|-65.79919595639579
9.32248790151801|-22.105034650623153|-65.81454582103092
9.365286784613357|-22.021809401598542|-65.87377697700008
9.229262193620794|-21.890265223122736|-66.05470548372915
9.502317644643766|-22.245520245904846|-65.60619978703046
9.184037729026755|-22.02160438593924|-65.95134384699081
9.471083372544246|-22.0863060559137|-65.76799972241697
9.38780431209766|-22.063703568355145|-65.8250444224632
9.426350604462085|-22.158229228944244|-65.7203491948512
9.350518556815292|-21.975744170980487|-65.92305436772507
9.067786712381919|-22.088863527146895|-65.93736533311444
9.200886576241338|-21.713879014660055|-66.23126707652727
9.515115603096351|-21.84351635834913|-65.97454997536443
9.408708551032648|-22.194898524942424|-65.6937619271049
9.229442084929827|-22.085669931713486|-65.87226205164379
9.430671191033243|-22.190030085337437|-65.68884831658116
9.207943327194267|-22.116911972162075|-65.85218780709708
9.376567102634048|-22.527731893018597|-65.39674151143532
